Date,Hour,load,T
2013/10/25,22,3285,36.00
2013/10/25,23,3018,35.00
2013/10/25,24,2744,33.33
2013/10/26,1,2562,31.33
2013/10/26,2,2456,29.67
2013/10/26,3,2407,29.00
2013/10/26,4,2404,27.67
2013/10/26,5,2440,28.67
2013/10/26,6,2559,28.33
2013/10/26,7,2789,29.67
2013/10/26,8,3049,30.33
2013/10/26,9,3274,32.00
2013/10/26,10,3363,37.33
2013/10/26,11,3375,39.67
2013/10/26,12,3334,44.33
2013/10/26,13,3278,47.00
2013/10/26,14,3219,47.67
2013/10/26,15,3192,47.67
2013/10/26,16,3198,48.33
2013/10/26,17,3281,48.67
2013/10/26,18,3451,47.33
2013/10/26,19,3573,46.67
2013/10/26,20,3476,46.67
2013/10/26,21,3300,47.33
2013/10/26,22,3086,46.67
2013/10/26,23,2867,46.67
2013/10/26,24,2655,46.00
2013/10/27,1,2474,45.67
2013/10/27,2,2356,45.33
2013/10/27,3,2296,44.33
2013/10/27,4,2294,44.00
2013/10/27,5,2297,43.67
2013/10/27,6,2381,44.00
2013/10/27,7,2555,44.33
2013/10/27,8,2784,44.00
2013/10/27,9,3015,43.33
2013/10/27,10,3150,46.00
2013/10/27,11,3207,48.67
2013/10/27,12,3204,49.00
2013/10/27,13,3171,50.67
2013/10/27,14,3132,51.00
2013/10/27,15,3119,52.33
2013/10/27,16,3131,50.33
2013/10/27,17,3279,50.00
2013/10/27,18,3507,49.33
2013/10/27,19,3686,47.00
2013/10/27,20,3590,45.33
2013/10/27,21,3399,42.33
2013/10/27,22,3113,39.33
2013/10/27,23,2852,37.67
2013/10/27,24,2624,35.67
2013/10/28,1,2463,34.33
2013/10/28,2,2378,34.00
2013/10/28,3,2358,33.67
2013/10/28,4,2379,34.67
2013/10/28,5,2478,34.67
2013/10/28,6,2787,35.00
2013/10/28,7,3329,34.33
2013/10/28,8,3576,34.67
2013/10/28,9,3582,36.00
2013/10/28,10,3577,41.33
2013/10/28,11,3592,45.00
2013/10/28,12,3577,48.00
2013/10/28,13,3540,49.67
2013/10/28,14,3518,51.00
2013/10/28,15,3468,51.33
2013/10/28,16,3434,49.67
2013/10/28,17,3497,47.67
2013/10/28,18,3692,47.00
2013/10/28,19,3939,43.67
2013/10/28,20,3843,41.00
2013/10/28,21,3658,39.00
2013/10/28,22,3381,37.33
2013/10/28,23,3065,34.67
2013/10/28,24,2801,31.67
2013/10/29,1,2630,30.00
2013/10/29,2,2541,29.00
2013/10/29,3,2516,26.33
2013/10/29,4,2530,26.67
2013/10/29,5,2637,25.67
2013/10/29,6,2940,23.33
2013/10/29,7,3486,22.33
2013/10/29,8,3720,22.67
2013/10/29,9,3689,23.67
2013/10/29,10,3649,29.67
2013/10/29,11,3621,35.00
2013/10/29,12,3599,39.00
2013/10/29,13,3530,41.00
2013/10/29,14,3470,43.00
2013/10/29,15,3414,44.67
2013/10/29,16,3382,45.67
2013/10/29,17,3452,44.67
2013/10/29,18,3689,43.33
2013/10/29,19,3951,38.67
2013/10/29,20,3887,36.00
2013/10/29,21,3720,32.33
2013/10/29,22,3443,29.67
2013/10/29,23,3094,27.67
2013/10/29,24,2822,27.67
2013/10/30,1,2661,27.33
2013/10/30,2,2561,27.67
2013/10/30,3,2520,28.00
2013/10/30,4,2517,28.00
2013/10/30,5,2607,29.00
2013/10/30,6,2898,29.33
2013/10/30,7,3438,30.00
2013/10/30,8,3692,31.00
2013/10/30,9,3675,31.67
2013/10/30,10,3669,34.33
2013/10/30,11,3670,35.67
2013/10/30,12,3618,38.00
2013/10/30,13,3540,41.33
2013/10/30,14,3485,44.33
2013/10/30,15,3410,45.33
2013/10/30,16,3386,46.67
2013/10/30,17,3425,47.67
2013/10/30,18,3641,46.00
2013/10/30,19,3880,44.00
2013/10/30,20,3824,40.67
2013/10/30,21,3652,36.67
2013/10/30,22,3390,35.00
2013/10/30,23,3092,34.67
2013/10/30,24,2837,34.00
2013/10/31,1,2638,32.33
2013/10/31,2,2522,32.00
2013/10/31,3,2487,32.33
2013/10/31,4,2490,31.33
2013/10/31,5,2589,30.33
2013/10/31,6,2877,30.67
2013/10/31,7,3396,30.33
2013/10/31,8,3649,33.00
2013/10/31,9,3638,34.33
2013/10/31,10,3633,38.00
2013/10/31,11,3666,40.33
2013/10/31,12,3667,43.33
2013/10/31,13,3642,44.33
2013/10/31,14,3638,46.67
2013/10/31,15,3607,47.33
2013/10/31,16,3601,48.33
2013/10/31,17,3663,49.00
2013/10/31,18,3756,51.67
2013/10/31,19,3741,52.67
2013/10/31,20,3653,53.67
2013/10/31,21,3542,55.33
2013/10/31,22,3278,56.00
2013/10/31,23,2938,57.00
2013/10/31,24,2674,57.00
2013/11/1,1,2506,58.00
2013/11/1,2,2419,57.67
2013/11/1,3,2369,58.00
2013/11/1,4,2349,58.67
2013/11/1,5,2425,59.33
2013/11/1,6,2671,60.00
2013/11/1,7,3143,59.33
2013/11/1,8,3438,59.33
2013/11/1,9,3486,59.67
2013/11/1,10,3541,62.33
2013/11/1,11,3591,63.67
2013/11/1,12,3585,64.67
2013/11/1,13,3532,63.67
2013/11/1,14,3491,63.33
2013/11/1,15,3430,65.67
2013/11/1,16,3358,67.00
2013/11/1,17,3347,67.33
2013/11/1,18,3478,65.67
2013/11/1,19,3636,63.00
2013/11/1,20,3501,60.67
2013/11/1,21,3345,59.67
2013/11/1,22,3131,57.67
2013/11/1,23,2883,57.67
2013/11/1,24,2626,55.67
2013/11/2,1,2447,52.33
2013/11/2,2,2342,49.67
2013/11/2,3,2281,48.00
2013/11/2,4,2240,46.67
2013/11/2,5,2290,46.33
2013/11/2,6,2410,45.67
2013/11/2,7,2624,44.67
2013/11/2,8,2847,43.33
2013/11/2,9,3061,48.00
2013/11/2,10,3154,51.33
2013/11/2,11,3196,54.33
2013/11/2,12,3169,57.00
2013/11/2,13,3125,57.00
2013/11/2,14,3066,57.67
2013/11/2,15,3013,58.00
2013/11/2,16,3011,56.33
2013/11/2,17,3092,54.67
2013/11/2,18,3322,52.00
2013/11/2,19,3477,49.67
2013/11/2,20,3360,48.33
2013/11/2,21,3209,46.67
2013/11/2,22,3019,45.67
2013/11/2,23,2795,45.00
2013/11/2,24,2570,43.67
2013/11/3,1,2403,40.67
2013/11/3,2,2292,38.67
2013/11/3,3,2258,37.67
2013/11/3,4,2266,37.33
2013/11/3,5,2314,36.67
2013/11/3,6,2403,35.67
2013/11/3,7,2560,35.33
2013/11/3,8,2921,34.67
2013/11/3,9,3084,35.33
2013/11/3,10,3184,36.00
2013/11/3,11,3229,36.67
2013/11/3,12,3247,39.33
2013/11/3,13,3201,40.00
2013/11/3,14,3119,42.33
2013/11/3,15,3123,41.67
2013/11/3,16,3229,40.67
2013/11/3,17,3455,39.00
2013/11/3,18,3779,36.33
2013/11/3,19,3821,35.00
2013/11/3,20,3622,33.67
2013/11/3,21,3435,32.33
2013/11/3,22,3176,31.00
2013/11/3,23,2880,29.33
2013/11/3,24,2798,27.00
2013/11/4,1,2539,26.33
2013/11/4,2,2494,25.00
2013/11/4,3,2482,24.67
2013/11/4,4,2511,23.33
2013/11/4,5,2638,23.67
2013/11/4,6,2996,23.00
2013/11/4,7,3473,22.00
2013/11/4,8,3653,21.67
2013/11/4,9,3627,27.00
2013/11/4,10,3605,32.33
2013/11/4,11,3593,35.67
2013/11/4,12,3560,37.67
2013/11/4,13,3495,38.67
2013/11/4,14,3470,40.00
2013/11/4,15,3442,40.33
2013/11/4,16,3485,40.00
2013/11/4,17,3744,39.00
2013/11/4,18,4090,34.33
2013/11/4,19,4074,31.00
2013/11/4,20,3924,28.33
2013/11/4,21,3712,27.00
2013/11/4,22,3408,25.00
2013/11/4,23,3088,25.00
2013/11/4,24,2847,24.33
2013/11/5,1,2691,23.33
2013/11/5,2,2619,24.00
2013/11/5,3,2587,25.33
2013/11/5,4,2610,25.33
2013/11/5,5,2734,24.67
2013/11/5,6,3051,25.00
2013/11/5,7,3518,24.67
2013/11/5,8,3665,26.33
2013/11/5,9,3633,30.00
2013/11/5,10,3578,34.33
2013/11/5,11,3548,39.00
2013/11/5,12,3512,43.67
2013/11/5,13,3436,45.67
2013/11/5,14,3420,46.67
2013/11/5,15,3388,47.00
2013/11/5,16,3426,47.00
2013/11/5,17,3654,46.00
2013/11/5,18,3973,41.67
2013/11/5,19,3965,40.33
2013/11/5,20,3835,40.67
2013/11/5,21,3626,38.67
2013/11/5,22,3316,39.00
2013/11/5,23,2986,39.67
2013/11/5,24,2732,39.67
2013/11/6,1,2580,39.67
2013/11/6,2,2492,40.00
2013/11/6,3,2442,39.67
2013/11/6,4,2456,38.67
2013/11/6,5,2586,39.67
2013/11/6,6,2917,39.33
2013/11/6,7,3401,39.00
2013/11/6,8,3549,40.00
2013/11/6,9,3530,42.00
2013/11/6,10,3513,46.33
2013/11/6,11,3496,49.67
2013/11/6,12,3476,52.67
2013/11/6,13,3428,53.33
2013/11/6,14,3402,56.00
2013/11/6,15,3358,56.67
2013/11/6,16,3390,56.33
2013/11/6,17,3624,54.67
2013/11/6,18,3880,53.67
2013/11/6,19,3838,53.33
2013/11/6,20,3724,53.33
2013/11/6,21,3535,53.33
2013/11/6,22,3242,53.00
2013/11/6,23,2893,52.33
2013/11/6,24,2627,52.33
2013/11/7,1,2461,52.00
2013/11/7,2,2394,52.67
2013/11/7,3,2349,53.33
2013/11/7,4,2360,53.33
2013/11/7,5,2453,54.00
2013/11/7,6,2748,54.00
2013/11/7,7,3203,53.33
2013/11/7,8,3426,54.00
2013/11/7,9,3469,55.67
2013/11/7,10,3505,56.67
2013/11/7,11,3550,55.67
2013/11/7,12,3557,55.67
2013/11/7,13,3540,54.67
2013/11/7,14,3532,53.33
2013/11/7,15,3481,52.33
2013/11/7,16,3518,51.33
2013/11/7,17,3693,50.33
2013/11/7,18,3876,48.67
2013/11/7,19,3844,46.00
2013/11/7,20,3710,44.67
2013/11/7,21,3537,42.33
2013/11/7,22,3269,41.33
2013/11/7,23,2945,41.33
2013/11/7,24,2698,40.00
2013/11/8,1,2546,39.00
2013/11/8,2,2488,38.33
2013/11/8,3,2451,36.33
2013/11/8,4,2457,36.67
2013/11/8,5,2571,36.33
2013/11/8,6,2892,33.33
2013/11/8,7,3343,31.33
2013/11/8,8,3532,31.33
2013/11/8,9,3567,36.33
2013/11/8,10,3574,38.67
2013/11/8,11,3577,41.00
2013/11/8,12,3571,42.00
2013/11/8,13,3539,42.67
2013/11/8,14,3529,42.67
2013/11/8,15,3510,41.33
2013/11/8,16,3538,40.00
2013/11/8,17,3750,39.33
2013/11/8,18,3972,38.00
2013/11/8,19,3886,37.00
2013/11/8,20,3776,37.00
2013/11/8,21,3607,37.00
2013/11/8,22,3383,37.00
2013/11/8,23,3093,36.00
2013/11/8,24,2846,36.67
2013/11/9,1,2654,36.33
2013/11/9,2,2568,36.00
2013/11/9,3,2507,35.67
2013/11/9,4,2502,34.67
2013/11/9,5,2554,34.00
2013/11/9,6,2704,34.33
2013/11/9,7,2901,33.67
2013/11/9,8,3123,33.00
2013/11/9,9,3277,35.33
2013/11/9,10,3339,38.33
2013/11/9,11,3321,40.67
2013/11/9,12,3308,41.33
2013/11/9,13,3264,42.00
2013/11/9,14,3205,42.33
2013/11/9,15,3163,42.00
2013/11/9,16,3201,42.00
2013/11/9,17,3456,41.67
2013/11/9,18,3683,39.67
2013/11/9,19,3610,38.00
2013/11/9,20,3468,37.33
2013/11/9,21,3312,37.00
2013/11/9,22,3111,38.00
2013/11/9,23,2877,38.33
2013/11/9,24,2657,38.33
2013/11/10,1,2484,38.33
2013/11/10,2,2390,38.33
2013/11/10,3,2352,37.33
2013/11/10,4,2357,37.33
2013/11/10,5,2405,37.33
2013/11/10,6,2508,36.67
2013/11/10,7,2665,36.67
2013/11/10,8,2890,36.67
2013/11/10,9,3123,37.33
2013/11/10,10,3267,39.67
2013/11/10,11,3313,40.67
2013/11/10,12,3330,42.33
2013/11/10,13,3322,42.67
2013/11/10,14,3299,43.67
2013/11/10,15,3267,43.00
2013/11/10,16,3334,43.00
2013/11/10,17,3581,44.00
2013/11/10,18,3794,43.67
2013/11/10,19,3684,43.33
2013/11/10,20,3516,42.67
2013/11/10,21,3321,40.00
2013/11/10,22,3070,38.00
2013/11/10,23,2829,39.33
2013/11/10,24,2626,40.33
2013/11/11,1,2492,40.67
2013/11/11,2,2431,39.67
2013/11/11,3,2404,38.67
2013/11/11,4,2415,37.67
2013/11/11,5,2512,37.67
2013/11/11,6,2772,37.33
2013/11/11,7,3126,36.67
2013/11/11,8,3390,36.67
2013/11/11,9,3523,37.00
2013/11/11,10,3590,38.67
2013/11/11,11,3590,40.67
2013/11/11,12,3571,42.33
2013/11/11,13,3514,43.33
2013/11/11,14,3496,44.67
2013/11/11,15,3453,45.33
2013/11/11,16,3489,44.67
2013/11/11,17,3780,44.33
2013/11/11,18,4021,42.67
2013/11/11,19,3954,42.00
2013/11/11,20,3804,42.33
2013/11/11,21,3599,42.33
2013/11/11,22,3294,42.33
2013/11/11,23,2960,41.00
2013/11/11,24,2708,38.67
2013/11/12,1,2570,38.67
2013/11/12,2,2491,38.67
2013/11/12,3,2459,39.00
2013/11/12,4,2486,38.67
2013/11/12,5,2622,36.00
2013/11/12,6,2953,32.67
2013/11/12,7,3453,32.00
2013/11/12,8,3660,31.00
2013/11/12,9,3715,30.67
2013/11/12,10,3762,30.33
2013/11/12,11,3794,30.33
2013/11/12,12,3786,30.33
2013/11/12,13,3747,30.00
2013/11/12,14,3739,30.33
2013/11/12,15,3707,31.00
2013/11/12,16,3734,32.00
2013/11/12,17,3979,31.33
2013/11/12,18,4243,29.33
2013/11/12,19,4205,29.00
2013/11/12,20,4091,28.33
2013/11/12,21,3910,27.33
2013/11/12,22,3616,27.33
2013/11/12,23,3286,26.67
2013/11/12,24,3046,26.00
2013/11/13,1,2881,25.67
2013/11/13,2,2794,25.00
2013/11/13,3,2755,23.33
2013/11/13,4,2790,23.00
2013/11/13,5,2896,22.00
2013/11/13,6,3213,21.33
2013/11/13,7,3657,20.67
2013/11/13,8,3818,20.33
2013/11/13,9,3805,23.33
2013/11/13,10,3765,26.33
2013/11/13,11,3758,28.33
2013/11/13,12,3721,31.00
2013/11/13,13,3653,32.00
2013/11/13,14,3639,33.67
2013/11/13,15,3639,33.67
2013/11/13,16,3706,32.67
2013/11/13,17,3974,32.00
2013/11/13,18,4230,29.67
2013/11/13,19,4201,28.67
2013/11/13,20,4106,27.67
2013/11/13,21,3930,28.00
2013/11/13,22,3647,27.67
2013/11/13,23,3291,28.00
2013/11/13,24,3032,28.00
2013/11/14,1,2878,28.00
2013/11/14,2,2789,29.33
2013/11/14,3,2741,28.67
2013/11/14,4,2772,29.33
2013/11/14,5,2852,30.00
2013/11/14,6,3143,30.00
2013/11/14,7,3606,30.00
2013/11/14,8,3741,31.33
2013/11/14,9,3699,34.00
2013/11/14,10,3652,37.33
2013/11/14,11,3624,40.67
2013/11/14,12,3580,43.00
2013/11/14,13,3506,45.33
2013/11/14,14,3473,47.33
2013/11/14,15,3449,47.67
2013/11/14,16,3487,47.33
2013/11/14,17,3753,45.00
2013/11/14,18,3989,40.33
2013/11/14,19,3953,38.00
2013/11/14,20,3868,36.00
2013/11/14,21,3722,34.33
2013/11/14,22,3450,33.00
2013/11/14,23,3111,31.67
2013/11/14,24,2861,30.00
2013/11/15,1,2697,32.67
2013/11/15,2,2625,31.67
2013/11/15,3,2588,31.00
2013/11/15,4,2605,29.67
2013/11/15,5,2708,28.33
2013/11/15,6,3013,29.67
2013/11/15,7,3468,28.67
2013/11/15,8,3651,29.67
2013/11/15,9,3654,33.33
2013/11/15,10,3636,38.33
2013/11/15,11,3586,43.33
2013/11/15,12,3543,47.33
2013/11/15,13,3472,50.00
2013/11/15,14,3426,51.67
2013/11/15,15,3382,53.00
2013/11/15,16,3422,53.33
2013/11/15,17,3651,49.33
2013/11/15,18,3848,44.00
2013/11/15,19,3788,43.00
2013/11/15,20,3662,37.00
2013/11/15,21,3525,34.33
2013/11/15,22,3296,34.33
2013/11/15,23,3025,33.00
2013/11/15,24,2779,32.67
2013/11/16,1,2602,32.67
2013/11/16,2,2517,32.33
2013/11/16,3,2470,32.00
2013/11/16,4,2470,31.67
2013/11/16,5,2525,31.67
2013/11/16,6,2649,32.67
2013/11/16,7,2849,33.33
2013/11/16,8,3075,33.67
2013/11/16,9,3282,34.00
2013/11/16,10,3376,39.00
2013/11/16,11,3370,44.67
2013/11/16,12,3294,47.00
2013/11/16,13,3196,50.67
2013/11/16,14,3129,53.67
2013/11/16,15,3078,54.67
2013/11/16,16,3127,55.00
2013/11/16,17,3425,52.33
2013/11/16,18,3675,45.67
2013/11/16,19,3585,40.67
2013/11/16,20,3464,37.33
2013/11/16,21,3342,35.67
2013/11/16,22,3142,35.00
2013/11/16,23,2908,33.67
2013/11/16,24,2699,32.67
2013/11/17,1,2526,34.00
2013/11/17,2,2447,33.00
2013/11/17,3,2397,34.67
2013/11/17,4,2396,32.67
2013/11/17,5,2433,33.33
2013/11/17,6,2523,35.67
2013/11/17,7,2661,38.33
2013/11/17,8,2883,39.67
2013/11/17,9,3128,40.67
2013/11/17,10,3277,42.67
2013/11/17,11,3355,43.67
2013/11/17,12,3401,45.33
2013/11/17,13,3399,45.67
2013/11/17,14,3377,47.00
2013/11/17,15,3360,47.00
2013/11/17,16,3421,46.00
2013/11/17,17,3696,46.67
2013/11/17,18,3845,46.00
2013/11/17,19,3746,46.00
2013/11/17,20,3576,47.67
2013/11/17,21,3387,47.33
2013/11/17,22,3083,50.00
2013/11/17,23,2791,48.00
2013/11/17,24,2557,51.00
2013/11/18,1,2413,51.67
2013/11/18,2,2353,49.67
2013/11/18,3,2333,52.33
2013/11/18,4,2340,53.00
2013/11/18,5,2449,53.33
2013/11/18,6,2750,55.33
2013/11/18,7,3220,56.00
2013/11/18,8,3443,56.00
2013/11/18,9,3474,56.00
2013/11/18,10,3500,55.67
2013/11/18,11,3518,57.00
2013/11/18,12,3478,58.00
2013/11/18,13,3420,60.33
2013/11/18,14,3383,60.00
2013/11/18,15,3337,60.00
2013/11/18,16,3349,59.67
2013/11/18,17,3622,56.00
2013/11/18,18,3868,51.33
2013/11/18,19,3829,49.00
2013/11/18,20,3693,48.00
2013/11/18,21,3531,48.33
2013/11/18,22,3237,48.00
2013/11/18,23,2936,47.00
2013/11/18,24,2682,45.33
2013/11/19,1,2504,43.33
2013/11/19,2,2459,42.67
2013/11/19,3,2433,41.00
2013/11/19,4,2461,39.67
2013/11/19,5,2570,38.00
2013/11/19,6,2887,38.33
2013/11/19,7,3363,36.00
2013/11/19,8,3572,35.33
2013/11/19,9,3601,34.67
2013/11/19,10,3606,35.33
2013/11/19,11,3624,36.00
2013/11/19,12,3629,36.33
2013/11/19,13,3602,37.33
2013/11/19,14,3612,37.00
2013/11/19,15,3606,37.00
2013/11/19,16,3646,36.00
2013/11/19,17,3947,34.33
2013/11/19,18,4199,33.00
2013/11/19,19,4139,32.00
2013/11/19,20,4041,32.00
2013/11/19,21,3885,31.33
2013/11/19,22,3587,31.33
2013/11/19,23,3247,30.00
2013/11/19,24,2999,30.33
2013/11/20,1,2841,30.67
2013/11/20,2,2773,30.33
2013/11/20,3,2751,29.00
2013/11/20,4,2754,28.67
2013/11/20,5,2867,28.33
2013/11/20,6,3167,28.33
2013/11/20,7,3644,27.33
2013/11/20,8,3795,26.67
2013/11/20,9,3781,29.00
2013/11/20,10,3741,31.67
2013/11/20,11,3707,32.67
2013/11/20,12,3672,35.00
2013/11/20,13,3615,37.00
2013/11/20,14,3594,38.00
2013/11/20,15,3557,38.33
2013/11/20,16,3612,37.67
2013/11/20,17,3911,35.33
2013/11/20,18,4158,32.67
2013/11/20,19,4139,29.67
2013/11/20,20,4047,26.67
2013/11/20,21,3890,25.33
2013/11/20,22,3599,24.33
2013/11/20,23,3256,23.33
2013/11/20,24,3001,23.33
2013/11/21,1,2838,21.00
2013/11/21,2,2792,20.00
2013/11/21,3,2780,20.33
2013/11/21,4,2811,18.67
2013/11/21,5,2930,19.67
2013/11/21,6,3241,18.00
2013/11/21,7,3731,18.00
2013/11/21,8,3892,19.00
2013/11/21,9,3857,23.67
2013/11/21,10,3776,29.33
2013/11/21,11,3702,35.00
2013/11/21,12,3651,38.67
2013/11/21,13,3560,41.67
2013/11/21,14,3523,43.33
2013/11/21,15,3505,44.33
2013/11/21,16,3570,43.67
2013/11/21,17,3863,42.00
2013/11/21,18,4048,39.67
2013/11/21,19,4039,37.00
2013/11/21,20,3923,36.33
2013/11/21,21,3772,35.67
2013/11/21,22,3481,35.00
2013/11/21,23,3134,34.00
2013/11/21,24,2864,34.33
2013/11/22,1,2694,34.33
2013/11/22,2,2619,34.00
2013/11/22,3,2587,34.00
2013/11/22,4,2596,33.33
2013/11/22,5,2696,33.33
2013/11/22,6,2982,33.33
2013/11/22,7,3442,33.67
2013/11/22,8,3661,33.33
2013/11/22,9,3689,33.67
2013/11/22,10,3726,35.33
2013/11/22,11,3734,37.00
2013/11/22,12,3725,37.67
2013/11/22,13,3686,38.33
2013/11/22,14,3655,38.33
2013/11/22,15,3626,38.67
2013/11/22,16,3644,38.67
2013/11/22,17,3852,38.33
2013/11/22,18,3940,38.00
2013/11/22,19,3868,38.00
2013/11/22,20,3733,38.00
2013/11/22,21,3566,39.00
2013/11/22,22,3337,39.33
2013/11/22,23,3057,39.00
2013/11/22,24,2806,39.00
2013/11/23,1,2634,39.67
2013/11/23,2,2547,38.67
2013/11/23,3,2491,37.33
2013/11/23,4,2488,37.67
2013/11/23,5,2538,37.33
2013/11/23,6,2675,36.33
2013/11/23,7,2899,35.67
2013/11/23,8,3128,34.00
2013/11/23,9,3338,34.00
2013/11/23,10,3434,35.00
2013/11/23,11,3437,36.00
2013/11/23,12,3419,38.00
2013/11/23,13,3379,39.00
2013/11/23,14,3351,38.33
2013/11/23,15,3354,39.00
2013/11/23,16,3437,38.00
2013/11/23,17,3750,35.00
2013/11/23,18,3946,33.33
2013/11/23,19,3865,32.67
2013/11/23,20,3741,30.33
2013/11/23,21,3619,29.67
2013/11/23,22,3429,29.33
2013/11/23,23,3193,27.67
2013/11/23,24,2999,26.00
2013/11/24,1,2853,24.67
2013/11/24,2,2788,23.67
2013/11/24,3,2758,23.00
2013/11/24,4,2753,22.00
2013/11/24,5,2790,20.00
2013/11/24,6,2893,19.67
2013/11/24,7,3070,18.67
2013/11/24,8,3304,18.33
2013/11/24,9,3571,19.00
2013/11/24,10,3721,19.67
2013/11/24,11,3773,20.67
2013/11/24,12,3798,21.67
2013/11/24,13,3776,22.67
2013/11/24,14,3711,23.33
2013/11/24,15,3682,23.00
2013/11/24,16,3755,22.67
2013/11/24,17,4087,21.33
2013/11/24,18,4286,19.00
2013/11/24,19,4234,19.33
2013/11/24,20,4098,19.33
2013/11/24,21,3921,18.67
2013/11/24,22,3688,17.67
2013/11/24,23,3431,17.67
2013/11/24,24,3227,17.67
2013/11/25,1,3072,15.67
2013/11/25,2,2994,16.00
2013/11/25,3,2964,15.00
2013/11/25,4,2992,14.67
2013/11/25,5,3100,15.33
2013/11/25,6,3404,15.00
2013/11/25,7,3859,13.33
2013/11/25,8,4051,12.67
2013/11/25,9,4054,15.33
2013/11/25,10,4029,18.67
2013/11/25,11,4009,21.00
2013/11/25,12,3971,23.67
2013/11/25,13,3918,25.67
2013/11/25,14,3889,26.33
2013/11/25,15,3825,27.67
2013/11/25,16,3880,28.33
2013/11/25,17,4164,27.67
2013/11/25,18,4366,25.33
2013/11/25,19,4337,24.33
2013/11/25,20,4246,25.67
2013/11/25,21,4066,26.67
2013/11/25,22,3750,27.33
2013/11/25,23,3398,28.67
2013/11/25,24,3108,29.00
2013/11/26,1,2922,29.67
2013/11/26,2,2853,29.33
2013/11/26,3,2817,29.67
2013/11/26,4,2819,29.33
2013/11/26,5,2916,30.00
2013/11/26,6,3195,30.33
2013/11/26,7,3664,30.00
2013/11/26,8,3867,27.67
2013/11/26,9,3894,28.33
2013/11/26,10,3914,29.67
2013/11/26,11,3916,30.33
2013/11/26,12,3881,32.33
2013/11/26,13,3833,33.00
2013/11/26,14,3820,33.67
2013/11/26,15,3779,34.33
2013/11/26,16,3803,34.33
2013/11/26,17,4030,33.67
2013/11/26,18,4156,32.67
2013/11/26,19,4098,33.00
2013/11/26,20,3970,32.67
2013/11/26,21,3811,32.00
2013/11/26,22,3501,32.00
2013/11/26,23,3181,32.00
2013/11/26,24,2905,32.33
2013/11/27,1,2718,32.33
2013/11/27,2,2637,32.67
2013/11/27,3,2582,32.67
2013/11/27,4,2576,34.00
2013/11/27,5,2652,36.00
2013/11/27,6,2888,43.67
2013/11/27,7,3242,45.00
2013/11/27,8,3525,46.00
2013/11/27,9,3697,46.00
2013/11/27,10,3783,46.00
2013/11/27,11,3835,47.00
2013/11/27,12,3834,47.67
2013/11/27,13,3791,46.33
2013/11/27,14,3779,45.67
2013/11/27,15,3730,46.00
2013/11/27,16,3728,46.67
2013/11/27,17,3901,45.67
2013/11/27,18,3964,43.00
2013/11/27,19,3880,41.67
2013/11/27,20,3753,40.33
2013/11/27,21,3605,39.33
2013/11/27,22,3369,38.67
2013/11/27,23,3068,37.00
2013/11/27,24,2801,35.33
2013/11/28,1,2603,34.33
2013/11/28,2,2531,33.33
2013/11/28,3,2479,32.33
2013/11/28,4,2486,31.33
2013/11/28,5,2546,30.33
2013/11/28,6,2693,28.67
2013/11/28,7,2928,27.33
2013/11/28,8,3202,25.67
2013/11/28,9,3507,25.67
2013/11/28,10,3715,26.33
2013/11/28,11,3805,26.67
2013/11/28,12,3783,27.67
2013/11/28,13,3617,27.67
2013/11/28,14,3413,28.00
2013/11/28,15,3278,27.67
2013/11/28,16,3266,27.67
2013/11/28,17,3434,25.67
2013/11/28,18,3519,24.67
2013/11/28,19,3512,24.00
2013/11/28,20,3506,23.67
2013/11/28,21,3487,23.00
2013/11/28,22,3366,22.67
2013/11/28,23,3183,20.00
2013/11/28,24,3030,19.33
2013/11/29,1,2885,17.33
2013/11/29,2,2828,17.00
2013/11/29,3,2806,15.00
2013/11/29,4,2825,16.00
2013/11/29,5,2886,13.00
2013/11/29,6,3037,12.00
2013/11/29,7,3244,12.00
2013/11/29,8,3407,11.33
2013/11/29,9,3535,15.00
2013/11/29,10,3597,19.00
2013/11/29,11,3612,22.00
2013/11/29,12,3604,24.00
2013/11/29,13,3555,26.00
2013/11/29,14,3519,27.33
2013/11/29,15,3517,27.00
2013/11/29,16,3591,26.33
2013/11/29,17,3912,24.33
2013/11/29,18,4090,22.67
2013/11/29,19,4043,21.67
2013/11/29,20,3966,20.33
2013/11/29,21,3856,19.67
2013/11/29,22,3661,17.33
2013/11/29,23,3415,16.00
2013/11/29,24,3193,16.33
2013/11/30,1,3026,14.33
2013/11/30,2,2951,13.00
2013/11/30,3,2905,12.00
2013/11/30,4,2926,10.67
2013/11/30,5,2960,10.67
2013/11/30,6,3065,9.33
2013/11/30,7,3254,8.67
2013/11/30,8,3464,8.33
2013/11/30,9,3669,11.00
2013/11/30,10,3748,16.33
2013/11/30,11,3715,20.33
2013/11/30,12,3662,23.00
2013/11/30,13,3605,25.33
2013/11/30,14,3569,27.67
2013/11/30,15,3549,27.67
2013/11/30,16,3625,27.33
2013/11/30,17,3945,25.67
2013/11/30,18,4107,25.33
2013/11/30,19,4029,25.00
2013/11/30,20,3881,25.00
2013/11/30,21,3769,25.67
2013/11/30,22,3560,26.67
2013/11/30,23,3290,27.67
2013/11/30,24,3039,28.67
2013/12/1,1,2850,29.00
2013/12/1,2,2740,29.00
2013/12/1,3,2690,29.67
2013/12/1,4,2673,29.33
2013/12/1,5,2673,29.67
2013/12/1,6,2752,30.33
2013/12/1,7,2895,30.67
